#' Puget Sound Steelhead DPS
#'
#' Spawner counts and fraction wild data.
#'
#' @format A csv file.
#' \describe{
#'   \item{NMFS_POPID}{NWFSC id for the population.}
#'   \item{ESU}{}
#'   \item{SPECIES}{}
#'   \item{RUN_TIMING}{}
#'   \item{MAJOR_POPULATION_GROUP}{}
#'   \item{COMMON_POPULATION_NAME}{}
#'   \item{BROOD_YEAR}{The year that the count was made.}
#'   \item{NUMBER_OF_SPAWNERS}{Spawners count. -99 means missing count.}
#'   \item{FRACWILD}{Fraction wild. -99 means missing information.}
#' }
#' @details Downloaded from the SPS Master Oracle 2013-2014 Database on
#' January 28, 2016
"NMFS_POPID", "ESU", "SPECIES", "RUN_TIMING", "MAJOR_POPULATION_GROUP", "COMMON_POPULATION_NAME", "BROOD_YEAR", "NUMBER_OF_SPAWNERS", "FRACWILD"
278, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Nisqually River", 1995, 987, 1
278, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Nisqually River", 1996, -99, -99
278, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Nisqually River", 1997, 882, 1
278, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Nisqually River", 1998, 721, 1
278, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Nisqually River", 1999, 530, 1
278, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Nisqually River", 2000, 411, 1
278, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Nisqually River", 2001, 240, 1
278, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Nisqually River", 2002, 353, 1
278, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Nisqually River", 2003, 366, 1
278, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Nisqually River", 2004, 946, 1
278, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Nisqually River", 2005, 225, 1
278, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Nisqually River", 2006, 909, 1
278, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Nisqually River", 2007, 303, 1
278, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Nisqually River", 2008, 515, 1
278, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Nisqually River", 2009, 232, 1
278, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Nisqually River", 2010, 691, 1
278, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Nisqually River", 2011, 297, 1
278, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Nisqually River", 2012, 265, 1
278, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Nisqually River", 2013, 699, 1
280, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Nooksack River", 1985, -99, -99
280, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Nooksack River", 1986, -99, -99
280, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Nooksack River", 1987, -99, -99
280, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Nooksack River", 1988, -99, -99
280, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Nooksack River", 1989, -99, -99
280, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Nooksack River", 1990, -99, -99
280, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Nooksack River", 1991, -99, -99
280, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Nooksack River", 1992, -99, -99
280, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Nooksack River", 1993, -99, -99
280, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Nooksack River", 1994, -99, -99
280, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Nooksack River", 1995, -99, -99
280, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Nooksack River", 1996, -99, -99
280, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Nooksack River", 1997, -99, -99
280, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Nooksack River", 1998, -99, -99
280, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Nooksack River", 1999, -99, -99
280, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Nooksack River", 2000, -99, -99
280, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Nooksack River", 2001, 18, -99
280, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Nooksack River", 2002, 193, -99
280, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Nooksack River", 2003, 7, -99
280, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Nooksack River", 2004, 1665, 0.96
280, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Nooksack River", 2005, 376, 0.97
280, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Nooksack River", 2006, -99, 0.97
280, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Nooksack River", 2007, -99, 0.97
280, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Nooksack River", 2008, -99, 0.97
280, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Nooksack River", 2009, -99, 0.97
280, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Nooksack River", 2010, 1897, 0.97
280, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Nooksack River", 2011, 1774, 0.97
282, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "North Lake Washington and Lake Sammamish", 1985, 1010, 0.47
282, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "North Lake Washington and Lake Sammamish", 1986, 1906, 0.95
282, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "North Lake Washington and Lake Sammamish", 1987, 1172, 1
282, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "North Lake Washington and Lake Sammamish", 1988, 858, 1
282, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "North Lake Washington and Lake Sammamish", 1989, 686, 1
282, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "North Lake Washington and Lake Sammamish", 1990, 714, 1
282, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "North Lake Washington and Lake Sammamish", 1991, 621, 1
282, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "North Lake Washington and Lake Sammamish", 1992, 599, 1
282, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "North Lake Washington and Lake Sammamish", 1993, 184, 1
282, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "North Lake Washington and Lake Sammamish", 1994, 70, 1
282, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "North Lake Washington and Lake Sammamish", 1995, 126, 1
282, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "North Lake Washington and Lake Sammamish", 1996, 234, 1
282, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "North Lake Washington and Lake Sammamish", 1997, 620, 1
282, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "North Lake Washington and Lake Sammamish", 1998, 584, 1
282, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "North Lake Washington and Lake Sammamish", 1999, 220, 1
282, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "North Lake Washington and Lake Sammamish", 2000, 48, 1
282, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "North Lake Washington and Lake Sammamish", 2001, 42, 1
282, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "North Lake Washington and Lake Sammamish", 2002, 38, 1
282, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "North Lake Washington and Lake Sammamish", 2003, 20, 1
282, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "North Lake Washington and Lake Sammamish", 2004, 44, 1
282, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "North Lake Washington and Lake Sammamish", 2005, 22, 1
282, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "North Lake Washington and Lake Sammamish", 2006, 32, 1
282, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "North Lake Washington and Lake Sammamish", 2007, 8, 1
282, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "North Lake Washington and Lake Sammamish", 2008, 4, 1
282, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "North Lake Washington and Lake Sammamish", 2009, 0, 1
283, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Pilchuck River", 1977, -99, -99
283, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Pilchuck River", 1978, -99, -99
283, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Pilchuck River", 1979, -99, -99
283, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Pilchuck River", 1980, -99, -99
283, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Pilchuck River", 1981, -99, -99
283, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Pilchuck River", 1982, 490, 1
283, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Pilchuck River", 1983, 657, 1
283, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Pilchuck River", 1984, 779, 1
283, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Pilchuck River", 1985, 930, 1
283, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Pilchuck River", 1986, 1706, 1
283, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Pilchuck River", 1987, 1644, 1
283, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Pilchuck River", 1988, 1416, 1
283, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Pilchuck River", 1989, 1424, 1
283, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Pilchuck River", 1990, 1650, 1
283, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Pilchuck River", 1991, 1124, 1
283, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Pilchuck River", 1992, 968, 1
283, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Pilchuck River", 1993, 1582, 1
283, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Pilchuck River", 1994, 1308, 1
283, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Pilchuck River", 1995, 1588, 1
283, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Pilchuck River", 1996, -99, -99
283, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Pilchuck River", 1997, -99, -99
283, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Pilchuck River", 1998, 1558, 1
283, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Pilchuck River", 1999, 1270, 1
283, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Pilchuck River", 2000, 590, 1
283, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Pilchuck River", 2001, 462, 1
283, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Pilchuck River", 2002, 279, 1
283, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Pilchuck River", 2003, 696, 1
283, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Pilchuck River", 2004, 1522, 1
283, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Pilchuck River", 2005, 604, 1
283, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Pilchuck River", 2006, 580, 1
283, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Pilchuck River", 2007, 976, 1
283, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Pilchuck River", 2008, 646, 1
283, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Pilchuck River", 2009, 344, 1
283, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Pilchuck River", 2010, 294, 1
283, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Pilchuck River", 2011, 552, 1
283, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Pilchuck River", 2012, 848, 1
283, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Pilchuck River", 2013, 1036, 1
284, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Puyallup River/Carbon River", 1985, 4061, 0.61
284, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Puyallup River/Carbon River", 1986, 4092, 0.92
284, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Puyallup River/Carbon River", 1987, 2389, 0.97
284, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Puyallup River/Carbon River", 1988, 3468, 0.98
284, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Puyallup River/Carbon River", 1989, 3446, 0.97
284, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Puyallup River/Carbon River", 1990, 2089, 0.93
284, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Puyallup River/Carbon River", 1991, 1975, 0.96
284, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Puyallup River/Carbon River", 1992, 2395, 0.97
284, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Puyallup River/Carbon River", 1993, 1723, 0.93
284, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Puyallup River/Carbon River", 1994, 1673, 0.97
284, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Puyallup River/Carbon River", 1995, 2229, 0.96
284, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Puyallup River/Carbon River", 1996, 1434, 0.95
284, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Puyallup River/Carbon River", 1997, 1587, 0.87
284, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Puyallup River/Carbon River", 1998, 1305, 0.92
284, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Puyallup River/Carbon River", 1999, 1905, 0.89
284, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Puyallup River/Carbon River", 2000, 1470, 0.85
284, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Puyallup River/Carbon River", 2001, 1128, 0.93
284, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Puyallup River/Carbon River", 2002, 1113, 0.84
284, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Puyallup River/Carbon River", 2003, 624, 0.96
284, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Puyallup River/Carbon River", 2004, 870, 0.96
284, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Puyallup River/Carbon River", 2005, 471, 0.85
284, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Puyallup River/Carbon River", 2006, 832, 0.95
284, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Puyallup River/Carbon River", 2007, 895, 0.93
284, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Puyallup River/Carbon River", 2008, 367, -99
284, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Puyallup River/Carbon River", 2009, 190, -99
284, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Puyallup River/Carbon River", 2010, 398, -99
284, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Puyallup River/Carbon River", 2011, 291, -99
284, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Puyallup River/Carbon River", 2012, 149, -99
284, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Central & South Puget Sound", "Puyallup River/Carbon River", 2013, 340, -99
285, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Samish River and Bellingham Bay Tributaries", 1979, 224, -99
285, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Samish River and Bellingham Bay Tributaries", 1980, 80, -99
285, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Samish River and Bellingham Bay Tributaries", 1981, 142, -99
285, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Samish River and Bellingham Bay Tributaries", 1982, -99, -99
285, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Samish River and Bellingham Bay Tributaries", 1983, -99, -99
285, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Samish River and Bellingham Bay Tributaries", 1984, -99, -99
285, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Samish River and Bellingham Bay Tributaries", 1985, 1052, 1
285, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Samish River and Bellingham Bay Tributaries", 1986, -99, -99
285, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Samish River and Bellingham Bay Tributaries", 1987, 836, 1
285, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Samish River and Bellingham Bay Tributaries", 1988, 606, 1
285, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Samish River and Bellingham Bay Tributaries", 1989, 244, 1
285, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Samish River and Bellingham Bay Tributaries", 1990, 106, 1
285, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Samish River and Bellingham Bay Tributaries", 1991, -99, -99
285, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Samish River and Bellingham Bay Tributaries", 1992, -99, -99
285, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Samish River and Bellingham Bay Tributaries", 1993, -99, -99
285, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Samish River and Bellingham Bay Tributaries", 1994, 941, 1
285, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Samish River and Bellingham Bay Tributaries", 1995, 918, 1
285, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Samish River and Bellingham Bay Tributaries", 1996, 797, 1
285, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Samish River and Bellingham Bay Tributaries", 1997, -99, -99
285, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Samish River and Bellingham Bay Tributaries", 1998, 586, 1
285, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Samish River and Bellingham Bay Tributaries", 1999, 617, 1
285, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Samish River and Bellingham Bay Tributaries", 2000, 698, 1
285, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Samish River and Bellingham Bay Tributaries", 2001, 881, 1
285, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Samish River and Bellingham Bay Tributaries", 2002, 859, 1
285, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Samish River and Bellingham Bay Tributaries", 2003, 915, 1
285, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Samish River and Bellingham Bay Tributaries", 2004, 930, 1
285, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Samish River and Bellingham Bay Tributaries", 2005, 592, 1
285, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Samish River and Bellingham Bay Tributaries", 2006, 791, 1
285, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Samish River and Bellingham Bay Tributaries", 2007, 494, 1
285, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Samish River and Bellingham Bay Tributaries", 2008, 432, 1
285, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Samish River and Bellingham Bay Tributaries", 2009, 434, 1
285, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Samish River and Bellingham Bay Tributaries", 2010, 697, 1
285, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Northern Cascades", "Samish River and Bellingham Bay Tributaries", 2011, 1028, 1
287, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Hood Canal & Strait of Juan de Fuca", "Sequim/Discovery Bays Tributaries", 1977, 106, -99
287, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Hood Canal & Strait of Juan de Fuca", "Sequim/Discovery Bays Tributaries", 1978, 140, -99
287, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Hood Canal & Strait of Juan de Fuca", "Sequim/Discovery Bays Tributaries", 1979, 78, -99
287, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Hood Canal & Strait of Juan de Fuca", "Sequim/Discovery Bays Tributaries", 1980, 120, -99
287, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Hood Canal & Strait of Juan de Fuca", "Sequim/Discovery Bays Tributaries", 1981, 128, -99
287, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Hood Canal & Strait of Juan de Fuca", "Sequim/Discovery Bays Tributaries", 1982, 109, -99
287, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Hood Canal & Strait of Juan de Fuca", "Sequim/Discovery Bays Tributaries", 1983, 52, -99
287, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Hood Canal & Strait of Juan de Fuca", "Sequim/Discovery Bays Tributaries", 1984, 131, -99
287, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Hood Canal & Strait of Juan de Fuca", "Sequim/Discovery Bays Tributaries", 1985, 154, -99
287, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Hood Canal & Strait of Juan de Fuca", "Sequim/Discovery Bays Tributaries", 1986, 61, -99
287, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Hood Canal & Strait of Juan de Fuca", "Sequim/Discovery Bays Tributaries", 1987, 72, -99
287, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Hood Canal & Strait of Juan de Fuca", "Sequim/Discovery Bays Tributaries", 1988, 71, -99
287, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Hood Canal & Strait of Juan de Fuca", "Sequim/Discovery Bays Tributaries", 1989, 29, -99
287, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Hood Canal & Strait of Juan de Fuca", "Sequim/Discovery Bays Tributaries", 1990, 12, -99
287, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Hood Canal & Strait of Juan de Fuca", "Sequim/Discovery Bays Tributaries", 1991, 34, -99
287, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Hood Canal & Strait of Juan de Fuca", "Sequim/Discovery Bays Tributaries", 1992, 51, -99
287, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Hood Canal & Strait of Juan de Fuca", "Sequim/Discovery Bays Tributaries", 1993, 30, -99
287, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Hood Canal & Strait of Juan de Fuca", "Sequim/Discovery Bays Tributaries", 1994, 41, -99
287, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Hood Canal & Strait of Juan de Fuca", "Sequim/Discovery Bays Tributaries", 1995, 45, -99
287, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Hood Canal & Strait of Juan de Fuca", "Sequim/Discovery Bays Tributaries", 1996, 139, -99
287, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Hood Canal & Strait of Juan de Fuca", "Sequim/Discovery Bays Tributaries", 1997, 73, -99
287, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Hood Canal & Strait of Juan de Fuca", "Sequim/Discovery Bays Tributaries", 1998, 64, -99
287, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Hood Canal & Strait of Juan de Fuca", "Sequim/Discovery Bays Tributaries", 1999, 55, -99
287, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Hood Canal & Strait of Juan de Fuca", "Sequim/Discovery Bays Tributaries", 2000, 166, -99
287, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Hood Canal & Strait of Juan de Fuca", "Sequim/Discovery Bays Tributaries", 2001, 58, -99
287, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Hood Canal & Strait of Juan de Fuca", "Sequim/Discovery Bays Tributaries", 2002, 28, -99
287, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Hood Canal & Strait of Juan de Fuca", "Sequim/Discovery Bays Tributaries", 2003, 90, -99
287, "Puget Sound Steelhead DPS", "Steelhead", "Winter-run", "Hood Canal & Strait of Juan de Fuca", "Sequim/Discovery Bays Tributaries", 2004, 40, -99
